PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
-0.008347505275183912,0.15649826345564868,-0.027124969334490736,0.034179650677634295,0.005584267136708158,0.019325359068455655,-0.005768841252020218,-0.014725145115633345
0.052437371941342216,0.18830812652315795,-0.025158209269603354,0.03053429678788673,-0.001878866110636162,0.024949828621938015,-0.029897273978951595,0.0012179014054117638
0.03812563623624143,0.21019999430213052,-0.0313826843204721,0.037758433372055304,-0.0008530078348672292,0.023037967343657047,-0.03077673176342612,-0.007796483476725606
0.03563930341027708,0.22897116706787168,-0.01993646824375428,0.0389814194021903,-0.008797593493675418,0.011520400404137604,-0.020619765531574744,0.0006234693176329298
0.06195226075083929,0.23053974552712586,-0.051598023452734454,0.016899045942509645,-0.00043636826074825813,0.017629869559205168,-0.03878384641173219,-0.012742152311759883
0.05461841879575693,0.22108560992726023,-0.04405883186180922,0.023845713853109896,-0.004279328036172463,0.007964950526553194,-0.0283958934676505,-0.016323633410167265
0.0998143376358686,0.20689285958878137,-0.035344954477410706,0.003958113936879386,-0.0018671381149454548,-0.001975788124613345,-0.03711509785330607,-0.0250804418586975
0.08407993765852058,0.22918853777727555,-0.06058756539735384,0.0171839095959375,-0.008365407369667241,0.022566297645538323,-0.03687678056994966,-0.018416158237487306
0.08717371473492493,0.18024214476614792,-0.04038348903263837,0.0035780390260836473,-0.009816254569186562,0.015327890400624366,-0.029769544841393235,-0.016690357942150298
0.06978737680124086,0.2039895229337147,-0.0825598361816194,-0.015108819689553254,-0.016318681652443573,0.01182984709921353,-0.044076195324546714,-0.02772246887102413
0.057069525045948845,0.21259423832716295,-0.07133831267166907,-0.011987880675314136,-0.006290336971858659,0.01038293962815541,-0.03419877778263322,-0.019352333182893453
0.06115668298495594,0.2306030610645346,-0.052197537024568905,0.00974087390810924,-0.005377672054538104,0.007498523847038705,-0.03137078759656968,-0.008635149270608782
0.04928711183049948,0.2491940828853724,-0.04785276494515157,0.0033295654273345133,-0.0049572361141768505,0.003924937642959519,-0.044492107776975987,-0.01587196902021525
0.058961124215723734,0.2957244383615799,-0.10206159984764271,0.0002658119587748346,-0.005417583445420333,-0.005609501978824272,-0.044751875996876016,-0.020826412099800296
0.050129459877770295,0.29856928826141826,-0.09976114920488198,0.020247241428648942,-0.0032356564488270675,-0.006563138991254172,-0.04097757728262982,0.00042402953229627236
0.04651694481362273,0.25551839420593636,-0.08877956891188238,-0.0011273868147618253,-0.005209903385351601,0.010675039031028172,-0.03591454082275804,-0.02687899161467053
0.06663683213159116,0.2596831479938673,-0.06538145331032529,0.017678163570861195,-0.01295454291115598,-0.008337199259665383,-0.0375865312524431,-0.01243157788110352
0.03511772853654898,0.19813280393051647,0.005820429697747634,0.020707490040393288,-0.0034711942550346717,0.008644902753374598,-0.020838402611122537,-0.018554817112711373
0.05190132730914815,0.17179156538518797,-0.023567132522713596,0.02712068430502013,-0.0030866984180409605,0.013853850960603091,-0.023897376366515583,-0.028749149081514686
0.02022936221305059,0.14581356807285809,-0.05251011377867205,0.010983628056760234,0.0009944848130848912,0.006771093083384562,-0.014276595565777863,-0.0021782912714055293
0.09153115212666815,0.17312501281493892,-0.03532277036214063,-0.038631286550309715,0.007377192302652907,-0.010460106313917712,-0.04671716861814059,-0.04527960185600817
0.04594137037822229,0.20940362713240804,-0.04079297133214836,0.021344966606784522,-0.00537733849996985,-0.002141338768551979,-0.028590282879750392,0.002033956134721386
0.016820579684684537,0.2396845692305544,-0.0643658733319149,0.029738453586290313,0.014189668716313716,-0.002993214161408563,-0.033219413091124715,-0.007052934849269449
0.02843257781171169,0.255118568782539,-0.02643945605452698,0.035970142785565935,0.003798274215588165,0.006612396198258619,-0.03428104871212543,-0.010689780744791544
0.09957868503532813,0.23915117294913152,-0.04092706555543054,-0.010877032684637994,0.0003059118669040616,0.013889217807261498,-0.05314435703560432,-0.023167807737422705
0.042273908054925646,0.2263469085330782,-0.054492099676473824,0.0027633070112533134,-0.004731660705609415,0.011052170669993783,-0.054101684558646126,-0.01570538478779649
0.08233566458305061,0.19037697660290423,0.005826709460302635,0.010942925610674127,0.003995760261802084,0.028982375218872463,-0.03958730751978538,-0.03060377693000601
