CV,phi,theta
0.847611,-169.49698974508408,100.4741440149408
0.895726,-163.77428359075705,109.58304607418653
0.409397,14.203591134582078,41.27791731579767
0.307789,14.352235735445898,46.7138256463768
0.926389,-140.02138644592307,88.70853888767357
0.367701,17.84639196315941,40.17137481310984
0.901329,-121.7276061171318,94.08541010154555
0.907932,-160.7887583536365,102.28688482797772
0.325515,5.962191070273913,38.39418112077508
0.329044,12.978924497581763,49.90838992679253
0.916289,-178.93997763445975,103.17505461445877
0.32196,16.721381268478197,42.95012295486817
0.321006,13.790457851054866,42.90746711914023
0.327721,28.406767133515896,52.972957435441735
0.315338,15.80043384813939,41.86466382994108
