CV,phi,theta
1.146167,42.37256696228367,59.91256134014254
0.819479,128.91605534955164,109.47636599483997
0.476434,56.556977598767844,44.779432278587905
0.679712,71.50223425693414,108.0306698510253
0.711784,92.14875132674057,108.53286246005754
0.537975,58.80557538077265,44.00968900440521
0.811852,108.78951594194965,123.09635142901296
0.906185,116.45507060256548,127.0401153850942
0.704876,74.54719425557892,106.30190146092393
0.740289,88.80195132782858,119.8063520550292
0.957429,24.859240498528965,72.88541466537
0.860549,108.84498379237388,141.85279012633308
0.74583,92.27702866230028,128.71363243898944
0.698722,73.99372673349941,121.47642566555693
0.826151,99.07657612193418,118.52767160247403
0.923938,28.896892981124065,78.50147701276923
0.768533,86.31338968598263,111.57788291439866
0.781587,91.72600660757466,117.8606883642086
0.690962,63.54888550688874,112.01447286932147
0.650094,90.53809759273894,58.82152871482387
0.974017,-7.539171800426503,120.62704568938504
0.872332,124.12896273181131,137.89016477497407
0.640107,86.81562522412393,114.30019442337263
0.705873,92.98553653881439,99.8663663260456
0.522166,41.657092970600935,38.81834786404622
0.636078,78.69937966153574,51.17763604078876
0.536206,57.78689819351298,47.20635699788155
1.17756,100.66098337431421,114.82088187389682
1.165846,74.62452707171718,142.96503584077948
1.027195,72.82218245498122,150.58713172137342
0.703731,106.97041331109742,59.22201567772711
1.051053,112.53560242059079,144.9800936616902
0.696018,110.27732934101942,53.796617689298735
1.002431,99.21650711406349,125.36035344968813
0.970351,75.39084265207201,148.23404738550587
1.110653,124.7484771023513,116.44185273343591
1.108431,111.70862401517648,127.02645352078731
0.827656,-19.690363442702782,133.39624081646704
0.625097,70.4272824721053,46.117392779792205
1.120115,128.54987952764077,140.510955089856
0.744402,-97.00965606925632,128.155993673268
0.693082,90.14504545304484,64.39181715591208
1.055087,117.38177188196057,120.30791978185934
1.031049,110.76286007570661,128.00459550338434
0.86226,133.55849826504874,103.29994729926118
1.102075,97.74263635044758,123.30728565922946
1.011045,135.9756915625205,96.92127061232198
1.120301,105.48182723884376,121.28451612056357
1.07674,116.6069146839917,119.01621669195815
1.09175,107.76905866100715,127.3140407056954
0.594219,67.38687374666075,44.364548426630066
0.623341,70.24269477350795,41.72375333650374
0.581314,59.0234692758147,43.1725111954224
1.067833,109.73669423182814,118.52872793826769
0.568642,67.08896994498436,52.96896065804863
1.055593,116.18822546252616,130.88566674139835
1.078522,105.16454718657481,121.3292365662286
1.086099,104.47161575241716,126.4810852683887
1.065843,124.17405936063444,134.60452758930157
0.566252,61.2604682060268,50.237443348021145
1.085892,104.2311811001704,124.93560032211985
1.031136,108.46899425772618,123.98943645129097
1.061822,122.35959199905342,123.15189248814977
1.00468,125.12781998938085,110.55311859752693
1.065387,120.72059859364225,118.95296669676793
