phi14,psi14,phi13,psi13
49.666672412270515,18.165407380443558,-37.289713637451115,-23.090186883897708
61.33989225599265,0.7855791579748227,-54.47871988351501,-27.646757057146495
72.51871126902238,5.855835719569269,-44.621158185146356,-7.742596813439181
71.83329268629029,17.45187154844289,-41.48747691273256,-18.456138112945148
89.02871518247309,-15.53013228929347,-48.302427131519785,-26.389867138578847
77.51877069363734,18.46650298220501,-33.03034611074238,-16.697885899959854
70.74568740223035,-4.988152314064848,-40.84924855205636,-33.653449273077214
56.32339827191584,12.468735278526761,-32.0670057231591,-26.358309479971854
70.46698696584501,-18.11792862026645,-41.16334209010334,-18.004125752107857
42.831409410063614,-8.451459382683211,-48.053751998760355,-5.322883419543404
39.218807679516985,-6.110999750408622,-32.371533329519664,-14.468461978405522
43.82007006504549,-15.587729413609384,-39.736082661653164,-12.792641260489619
41.26908010643201,-9.504128421235011,-56.43526337150561,-24.679055688933282
41.4675719302778,-19.45290668635483,-41.361303953373714,-8.547854413000232
44.59468692052322,-13.152759452158339,-29.245568071545357,-27.721410877708998
34.6431547025657,-10.133047289611186,-24.353802684128304,-27.36772374815097
40.50732177332724,-15.369683262969948,-51.393100864817455,-10.222804541194375
44.947752526323995,-5.966215185652288,-41.008839896188384,-12.591851493370044
49.22428747576981,-36.66537285458047,-42.84450417538914,-21.8360339982288
47.96412620657857,-33.155036558778455,-42.07458083786344,-29.660030520132057
38.20086966752302,-22.940710999025487,-19.055000690252882,-37.34545091876395
28.47121363768249,-12.01328394069904,-45.691003236090665,-5.139494155952584
37.576252862202615,-18.152243156618155,-15.387574465859785,-25.87198555494546
39.68067255509362,-33.08153248488655,-42.700383739496274,-2.3694040014353233
46.46607943278057,-10.653731876010692,-43.46960094849087,-32.13869000909807
38.501323280175946,-31.660638838626962,-26.03927219395511,-30.20227239290486
37.6131362713253,0.7167610000340048,-39.40007962615494,-24.518563815973188
52.03698725139498,-13.937571749970559,-24.334723896611177,-35.035429067727875
40.41026156846492,-3.0932662096761856,-36.76055180002358,-19.63972165890425
41.15697498685663,2.563788649065504,-48.33266382949675,-20.64366112164701
52.746216661865816,-8.69505173219028,-36.04348999801642,-3.656528268911795
36.32099680506171,-25.39519961886117,-33.259402886031864,-18.061366195046517
40.33467820874647,-26.807856115364476,-28.824934829959314,-4.249439330414568
39.285146326634546,13.43818858319903,-46.26072977158238,-35.17633087761038
45.92141979507964,-10.928290687765594,-29.648126915826982,-19.75827190653345
49.41563070626424,-22.692181309135865,-38.37375276003879,-22.912383605310314
62.94790947013558,-18.575358382292315,-33.96205914254358,-21.308650526422806
43.10492416703825,-18.307895757075265,-45.430875501080266,-32.152480973403705
48.10775819049287,-2.377942924979415,-37.79886115294537,-28.676116330282802
46.28221565053714,3.344205263116536,-46.14605756819388,-17.260738931014714
54.42120356091496,-22.356811469165145,-30.862487870901113,-15.894106835656764
55.06109699019646,8.51402294557222,-32.99207461668507,-16.672914160228498
47.265214667525825,-9.021730381587004,-46.885456741194126,-10.857630365822951
59.485856536452914,-6.10949478997041,-39.51568000917383,-25.105008073477066
42.63583247977928,-8.758659011215386,-38.722479408272825,-13.72916168162116
21.391747469144384,-11.84369190860529,-17.412113445537482,-28.85313644043289
54.514941187469354,-13.10557603778224,-34.97066949450055,-21.423420190014305
46.65742764761345,-21.52166097495769,-44.27241646874431,-21.425490033626943
41.71511044467608,-6.995582174202073,-58.984999437152624,-37.202905590512366
58.0463258037259,-15.404993469181695,-22.53340726428083,-38.39368613530754
28.65025212162136,3.305097683605405,-59.90453044546713,-13.249216660827951
52.358735195974205,-6.114612992265745,-29.452306641953502,-22.03327688333688
36.88805010113787,-21.998644568340772,-28.122531214335165,-33.20619274578781
52.44073833467223,-11.419238019769166,-33.624107080174234,-18.91313667474628
46.86450808158209,-14.593461260785558,-45.78437817381349,-11.32771348098949
45.93810819358636,-14.839750670501546,-39.41940910932766,-12.39740078333047
49.188847607142826,-1.163926251318101,-32.95014536284734,-28.34339083224842
43.50378556543544,-5.646824800067518,-24.69204029464497,13.660329008225231
29.84952154368339,-25.155046059789456,-28.140654199607496,29.392573205004307
44.49851327383923,-24.605319162215007,-42.204836662393184,81.33671042617588
41.280983922657704,-20.461841267326268,-27.847151810446835,53.41199335650666
43.341936203797914,-17.846794104900564,-25.927352332256902,36.69262608603535
