bind,memb
20.220225888206826,-1.739999389648439
20.953326300352014,-2.6200057983398466
20.88415669301051,-3.0000038146972656
20.367918722676837,-3.559999847412108
20.709109381503172,-2.979999542236328
20.354137247252755,-3.3399993896484403
20.799837004041514,-3.900003814697264
20.811460916308718,-3.4400054931640653
20.4950758587862,-3.610001373291013
20.756434233691483,-3.730004119873044
20.84203384783221,-3.3200012207031264
21.202176947565306,-2.590005493164064
20.551875695279648,-2.550002288818362
20.34257387264012,-2.310002136230466
21.083827051117368,-2.430001831054689
20.641809854380767,-3.0700042724609347
20.623473939107704,-3.9400016784667997
20.658089536149703,-4.650001525878906
20.988431713496876,-4.760003662109376
20.604066174773124,-4.830002593994138
19.614396751116526,-4.390003204345703
19.944021600733212,-3.1600021362304673
20.39725104359594,-3.740003967285155
20.653045388467746,-2.9800025939941435
20.570863219319648,-4.990000915527347
20.713663174905374,-4.390000152587888
20.569164846654978,-4.710000610351564
20.902125762621747,-4.44000244140625
20.24028069633257,-3.0600006103515653
20.12478434143238,-2.9700042724609403
19.614771446337752,-1.6700057983398438
19.20303025062827,-1.789999389648436
19.152949487103086,-2.5900024414062486
18.745000547856076,-1.2900009155273438
18.927857612413483,-1.9700019836425753
19.217657464142814,-2.3300041198730455
18.81302485767127,-1.4400009155273423
18.32718541970329,-1.6099990844726548
18.700184555581217,-1.570002746582034
17.430018148540274,-1.7700012207031222
17.891433917515783,-1.7100021362304716
18.24160883534161,-1.9499992370605455
18.20648068100638,-2.190004730224608
18.314789761986678,-1.9900039672851548
17.97947875615678,-1.0800018310546875
18.32601852404086,-0.6699996948242202
18.446062429784938,-0.7100036621093722
18.341147951819913,-1.3200035095214844
19.021029273422734,-2.3700012207031236
18.5132677858411,-2.2099990844726562
18.796236353462124,-1.810002136230466
18.713766227238246,-2.8100028991699233
18.08957023105958,-2.8400024414062486
18.304619361267292,-3.6300018310546847
18.880902358814524,-2.500002288818358
18.67744446178585,-2.6399993896484375
18.351296339265737,-2.300001525878905
18.848621607616774,-1.7600021362304688
18.243848186944092,-2.640000915527345
18.854975214446053,-3.3700057983398466
19.356967869830346,-4.480000305175778
19.179401984095747,-3.0700019836425767
19.39819292620722,-2.310002136230466
19.320707083848404,-2.7900009155273438
18.411625015808777,-2.180006408691405
19.158876184882487,-2.8400024414062486
19.5029705927862,-4.060002136230466
19.64093216531071,-3.2100021362304716
19.662886141721135,-3.770005798339845
18.754915430789573,-2.8800018310546847
18.78921286840101,-3.160003662109375
19.39528491999959,-3.80000457763672
19.471862342797312,-2.769998168945314
19.39451805691192,-2.750002288818358
18.984324439896934,-2.2200050354003906
19.27806250815066,-1.0600036621093736
19.24033981039091,-1.4499992370605455
19.17625829608277,-2.1300033569335923
18.94605601819128,-2.6800010681152315
18.72380994495196,-1.6400001525878878
19.125852301372255,-3.0600013732910156
18.47094006154173,-2.720001220703125
18.316614719436853,-2.2800003051757827
18.07195501005291,-2.930001831054689
18.458597127742003,-2.3700027465820312
19.109326539622117,-3.16999969482422
18.679672194245327,-3.6400039672851534
18.18358635749402,-2.9100006103515597
18.426301103303146,-2.830002593994138
18.16759913917078,-2.8999992370605483
18.2033543890946,-3.390005493164061
18.29352375347661,-3.8900039672851534
18.094694467122416,-2.900000762939456
18.36833286332283,-2.5400024414062514
18.39431297356918,-1.8300003051757798
18.460048926982488,-2.7699996948242216
18.72052376460845,-2.5599990844726577
17.911669531727927,-2.0900039672851562
18.42523305644665,-1.94000244140625
18.667528809744837,-0.7000030517578111
18.47593913817306,-1.3700004577636733
18.773702381445286,-1.7300003051757784
18.612987501822456,-3.020001220703122
18.571621578248518,-3.359999084472655
18.68074012373474,-2.6600051879882827
18.834921229345312,-2.330003356933595
18.90036172981058,-1.5900016784667983
18.588138791680965,-2.3800048828125
18.49712455580993,-1.530003356933591
18.716662129240554,-1.9900016784667969
18.46375634126589,-2.3500000000000014
18.228536252618955,-2.050001525878905
19.056966021074462,-1.69000244140625
18.813885210268978,-1.3500022888183594
18.78152685438353,-2.180002593994139
18.4807165659246,-1.4100021362304673
18.526081663216026,-1.6100036621093778
19.0687497319045,-1.409999084472659
19.70608065264377,-1.75
19.808546442798725,-1.6199989318847656
18.899021585439666,-0.8600044250488281
18.749820282789894,-1.0400001525878935
18.61169433336117,-1.9300010681152315
18.296082901204798,-0.28000183105469034
18.873258905803283,-1.8100036621093736
18.43649490130779,-1.5200027465820298
18.753257547814254,-1.7000000000000028
18.575163689283894,-2.420001983642578
18.542401859291928,-3.109999847412112
18.534850564955835,-2.61000213623047
18.16380968030188,-2.410001373291017
18.80656865520817,-3.0600028991699233
18.473929551907535,-3.750004577636716
18.60436345886321,-3.650003814697264
19.02252111606487,-4.470003509521483
18.563450498349003,-3.4100044250488253
18.672650063448625,-4.270003509521487
19.30232451285178,-4.050006103515628
19.009961379131017,-4.290003967285159
19.34302501244737,-3.949998474121095
18.8938291196095,-4.6300048828125
